order_id,book_id,quantity,unit_price
684,BK195,3.0,9.7
684,BK074,3.0,15.18
685,BK053,2.0,
686,BK030,1.0,7.34
686,BK128,1.0,8.29
686,BK009,3.0,5.51
687,BK195,2.0,9.7
688,BK059,2.0,16.91
688,BK030,3.0,7.34
688,BK132,2.0,9.48
688,BK116,2.0,
689,BK085,,10.61
689,BK095,2.0,5.48
689,BK124,2.0,8.12
689,BK070,1.0,6.3
690,BK004,,8.04
690,BK002,2.0,
691,BK146,1.0,4.63
691,BK100,2.0,5.85
691,BK106,2.0,5.99
691,BK137,2.0,8.18
692,BK156,3.0,8.16
692,BK075,1.0,9.63
692,BK194,2.0,5.61
693,BK001,2.0,10.93
693,BK180,1.0,17.26
693,BK083,,11.28
694,BK051,2.0,6.32
694,BK068,3.0,6.38
694,BK104,3.0,7.89
695,BK168,1.0,11.57
695,BK163,2.0,14.55
695,BK140,3.0,6.95
695,BK189,1.0,6.02
695,BK089,1.0,14.57
696,BK147,2.0,12.15
696,BK146,1.0,4.63
696,BK037,3.0,6.93
697,BK064,1.0,5.03
697,BK024,3.0,
697,BK149,1.0,8.52
697,BK198,1.0,6.76
697,BK072,2.0,9.08
698,BK089,3.0,14.57
698,BK199,1.0,16.57
698,BK187,1.0,9.24
698,BK096,1.0,5.79
699,BK160,3.0,13.83
700,BK043,2.0,6.76
700,BK032,1.0,13.63
700,BK002,2.0,
701,BK071,3.0,16.09
701,BK031,2.0,7.31
701,BK123,2.0,7.28
701,BK076,2.0,5.59
701,BK143,1.0,11.56
702,BK028,1.0,7.21
702,BK013,2.0,8.65
702,BK047,2.0,6.24
703,BK047,1.0,6.24
703,BK157,2.0,16.53
704,BK014,2.0,7.53
704,BK160,2.0,13.83
705,BK042,1.0,13.02
705,BK173,1.0,7.23
705,BK036,3.0,5.31
705,BK066,2.0,3.99
705,BK185,1.0,6.34
706,BK196,1.0,14.67
707,BK081,2.0,8.55
707,BK044,,7.97
707,BK054,1.0,7.48
707,BK152,3.0,
707,BK069,1.0,7.35
708,BK106,2.0,5.99
708,BK177,3.0,5.73
708,BK029,1.0,5.11
708,BK125,2.0,5.9
709,BK130,2.0,6.53
709,BK198,3.0,6.76
710,BK142,3.0,8.55
710,BK128,3.0,8.29
710,BK034,2.0,6.58
710,BK183,3.0,8.61
711,BK014,3.0,7.53
711,BK062,2.0,6.32
711,BK021,2.0,8.29
711,BK032,2.0,13.63
712,BK159,1.0,7.27
712,BK110,1.0,15.83
712,BK109,2.0,6.09
712,BK174,2.0,19.61
713,BK149,1.0,8.52
713,BK197,1.0,10.91
713,BK157,3.0,16.53
713,BK076,1.0,5.59
714,BK185,1.0,6.34
714,BK045,2.0,5.91
714,BK195,2.0,9.7
714,BK145,2.0,8.2
715,BK124,2.0,8.12
715,BK169,2.0,7.9
716,BK188,1.0,13.19
716,BK097,3.0,5.15
716,BK174,1.0,19.61
717,BK040,1.0,8.0
717,BK010,1.0,4.97
717,BK157,2.0,16.53
717,BK079,1.0,7.38
717,BK154,1.0,3.99
718,BK152,1.0,
718,BK052,1.0,10.26
718,BK193,3.0,12.2
719,BK037,1.0,6.93
719,BK039,3.0,13.04
720,BK003,1.0,9.58
721,BK128,3.0,8.29
722,BK072,1.0,9.08
723,BK168,3.0,11.57
723,BK017,,
723,BK186,2.0,3.99
723,BK013,1.0,8.65
723,BK126,1.0,8.86
724,BK185,2.0,6.34
724,BK167,2.0,12.35
724,BK040,1.0,8.0
724,BK048,1.0,7.41
724,BK093,2.0,10.09
725,BK049,2.0,7.74
725,BK096,3.0,5.79
725,BK020,1.0,9.13
726,BK181,1.0,6.95
726,BK004,2.0,8.04
726,BK138,2.0,11.45
726,BK094,2.0,12.74
726,BK062,2.0,6.32
727,BK115,3.0,7.92
727,BK009,3.0,5.51
727,BK034,2.0,6.58
727,BK075,2.0,9.63
727,BK081,2.0,8.55
728,BK060,3.0,9.28
728,BK128,2.0,8.29
728,BK176,3.0,15.13
728,BK153,1.0,7.17
729,BK163,3.0,14.55
729,BK105,2.0,6.6
729,BK033,3.0,5.9
729,BK028,3.0,7.21
729,BK111,3.0,7.43
730,BK014,2.0,7.53
730,BK154,1.0,3.99
730,BK108,2.0,17.63
730,BK050,1.0,10.13
730,BK165,1.0,9.62
731,BK107,2.0,14.49
731,BK126,1.0,8.86
732,BK153,3.0,7.17
732,BK004,3.0,8.04
732,BK161,2.0,14.3
732,BK009,3.0,5.51
733,BK030,1.0,7.34
733,BK052,1.0,10.26
733,BK085,3.0,10.61
733,BK170,1.0,13.98
734,BK152,,
735,BK082,1.0,10.64
735,BK155,1.0,11.93
735,BK130,1.0,6.53
735,BK025,3.0,9.97
735,BK115,1.0,7.92
736,BK097,3.0,5.15
736,BK131,2.0,13.48
736,BK135,2.0,7.48
736,BK046,1.0,5.91
736,BK106,3.0,5.99
737,BK134,2.0,23.71
737,BK027,3.0,10.13
738,BK040,1.0,8.0
738,BK050,2.0,10.13
738,BK148,3.0,6.47
738,BK170,,13.98
738,BK057,1.0,8.32
739,BK036,2.0,5.31
740,BK134,1.0,23.71
740,BK058,2.0,9.86
740,BK037,3.0,6.93
740,BK043,3.0,6.76
741,BK052,2.0,10.26
741,BK117,2.0,5.79
741,BK128,2.0,8.29
742,BK049,2.0,7.74
743,BK073,1.0,12.38
743,BK112,2.0,11.17
743,BK111,1.0,7.43
743,BK162,3.0,
744,BK022,3.0,16.47
745,BK176,3.0,15.13
745,BK080,1.0,
746,BK054,2.0,7.48
746,BK005,1.0,8.6
746,BK127,1.0,10.9
747,BK104,1.0,7.89
747,BK052,3.0,10.26
747,BK166,3.0,11.34
748,BK183,1.0,8.61
748,BK142,2.0,8.55
749,BK017,3.0,
749,BK170,1.0,13.98
750,BK121,3.0,7.09
750,BK110,1.0,15.83
750,BK099,1.0,10.17
750,BK085,3.0,10.61
751,BK197,1.0,10.91
751,BK012,2.0,12.47
751,BK158,3.0,10.58
751,BK025,3.0,9.97
751,BK163,2.0,14.55
752,BK061,3.0,6.99
752,BK200,1.0,11.74
752,BK154,2.0,3.99
752,BK193,3.0,12.2
753,BK057,3.0,8.32
753,BK039,2.0,13.04
753,BK062,3.0,6.32
754,BK037,1.0,6.93
754,BK082,1.0,10.64
754,BK036,2.0,5.31
755,BK055,3.0,6.54
756,BK011,2.0,16.16
756,BK183,2.0,8.61
756,BK094,1.0,12.74
757,BK031,1.0,7.31
757,BK032,1.0,13.63
757,BK126,3.0,8.86
758,BK162,2.0,
759,BK067,1.0,10.97
759,BK072,1.0,9.08
759,BK020,3.0,9.13
760,BK034,1.0,6.58
760,BK151,2.0,10.17
760,BK130,3.0,6.53
760,BK044,2.0,7.97
761,BK051,1.0,6.32
761,BK080,1.0,8.69
762,BK174,3.0,19.61
762,BK158,2.0,10.58
762,BK102,1.0,14.48
763,BK037,3.0,6.93
763,BK035,1.0,9.92
763,BK008,1.0,5.95
764,BK184,,17.57
764,BK198,2.0,6.76
764,BK144,3.0,16.51
764,BK043,2.0,6.76
764,BK119,1.0,9.56
765,BK017,1.0,
765,BK072,2.0,9.08
765,BK189,1.0,6.02
765,BK190,3.0,12.67
766,BK126,3.0,8.86
766,BK053,1.0,
766,BK176,,15.13
767,BK032,2.0,13.63
767,BK124,3.0,8.12
768,BK024,3.0,
769,BK060,2.0,9.28
770,BK021,1.0,8.29
770,BK130,1.0,6.53
771,BK156,3.0,8.16
771,BK020,3.0,9.13
772,BK082,1.0,10.64
772,BK103,1.0,8.07
772,BK077,3.0,8.26
773,BK132,1.0,9.48
773,BK119,1.0,9.56
773,BK095,2.0,5.48
774,BK082,3.0,10.64
774,BK162,2.0,
774,BK023,1.0,8.99
775,BK162,3.0,
776,BK129,2.0,11.76
776,BK066,1.0,3.99
777,BK073,2.0,12.38
777,BK014,2.0,7.53
778,BK033,2.0,5.9
778,BK180,1.0,17.26
778,BK107,2.0,14.49
778,BK097,1.0,5.15
779,BK187,2.0,9.24
779,BK170,3.0,13.98
779,BK055,3.0,6.54
779,BK124,3.0,8.12
780,BK082,3.0,10.64
780,BK062,2.0,6.32
780,BK067,2.0,10.97
780,BK100,1.0,5.85
781,BK057,2.0,8.32
782,BK186,3.0,3.99
782,BK014,3.0,7.53
782,BK139,1.0,15.34
782,BK001,2.0,10.93
783,BK047,3.0,6.24
783,BK078,2.0,
783,BK167,1.0,12.35
784,BK066,1.0,3.99
785,BK055,2.0,6.54
785,BK182,3.0,6.22
785,BK160,3.0,13.83
786,BK028,3.0,7.21
786,BK176,3.0,15.13
787,BK165,3.0,9.62
787,BK139,3.0,15.34
788,BK054,1.0,7.48
788,BK050,3.0,10.13
788,BK127,1.0,10.9
789,BK093,3.0,10.09
789,BK092,2.0,7.91
789,BK018,2.0,7.08
790,BK135,1.0,7.48
790,BK073,1.0,12.38
790,BK189,2.0,6.02
791,BK019,2.0,14.23
791,BK006,2.0,12.14
792,BK136,3.0,7.6
792,BK080,3.0,8.69
792,BK200,1.0,11.74
792,BK103,3.0,8.07
792,BK161,2.0,14.3
793,BK145,2.0,8.2
793,BK187,3.0,9.24
793,BK094,2.0,12.74
794,BK017,2.0,
794,BK169,1.0,7.9
794,BK124,2.0,8.12
794,BK156,3.0,8.16
794,BK026,1.0,4.71
795,BK020,2.0,9.13
795,BK182,3.0,6.22
795,BK136,1.0,7.6
795,BK101,3.0,7.56
796,BK056,1.0,9.34
796,BK006,1.0,12.14
796,BK040,2.0,8.0
796,BK039,1.0,13.04
797,BK072,3.0,9.08
797,BK024,3.0,
798,BK152,1.0,
798,BK140,3.0,6.95
799,BK127,2.0,10.9
799,BK162,1.0,
799,BK096,3.0,5.79
799,BK031,2.0,7.31
799,BK119,2.0,9.56
800,BK063,1.0,6.42
800,BK161,1.0,14.3
800,BK046,1.0,5.91
800,BK086,1.0,7.24
800,BK103,3.0,8.07
801,BK141,1.0,10.51
802,BK122,2.0,5.19
803,BK060,2.0,9.28
803,BK180,2.0,17.26
803,BK043,2.0,6.76
803,BK167,1.0,12.35
804,BK031,1.0,7.31
804,BK005,1.0,8.6
804,BK091,2.0,7.75
804,BK163,3.0,14.55
805,BK071,1.0,16.09
805,BK153,2.0,7.17
805,BK001,2.0,10.93
805,BK195,1.0,9.7
806,BK165,1.0,9.62
806,BK152,2.0,
807,BK140,3.0,6.95
807,BK038,1.0,4.64
808,BK013,2.0,
809,BK040,3.0,8.0
809,BK114,3.0,8.52
810,BK040,2.0,8.0
810,BK126,1.0,8.86
810,BK056,1.0,9.34
810,BK136,2.0,7.6
811,BK098,2.0,15.3
811,BK077,1.0,8.26
811,BK071,,16.09
811,BK045,1.0,5.91
812,BK092,2.0,7.91
812,BK097,3.0,5.15
812,BK028,1.0,7.21
812,BK155,1.0,11.93
812,BK131,3.0,13.48
813,BK083,1.0,11.28
814,BK135,1.0,7.48
814,BK057,1.0,8.32
814,BK101,2.0,7.56
814,BK085,1.0,10.61
815,BK132,3.0,9.48
816,BK059,2.0,16.91
816,BK140,2.0,6.95
816,BK103,2.0,8.07
816,BK021,2.0,8.29
816,BK067,1.0,10.97
817,BK140,2.0,6.95
817,BK009,2.0,5.51
817,BK100,3.0,5.85
817,BK052,3.0,10.26
817,BK160,2.0,13.83
818,BK032,1.0,13.63
818,BK073,3.0,12.38
819,BK067,3.0,10.97
819,BK137,2.0,8.18
819,BK192,1.0,8.51
819,BK061,1.0,6.99
820,BK190,2.0,12.67
821,BK006,3.0,12.14
821,BK182,3.0,6.22
822,BK021,3.0,8.29
822,BK193,1.0,12.2
822,BK137,1.0,8.18
822,BK040,3.0,8.0
822,BK173,3.0,7.23
823,BK051,1.0,6.32
823,BK157,2.0,16.53
823,BK104,2.0,7.89
823,BK088,3.0,7.2
824,BK101,2.0,7.56
824,BK070,1.0,6.3
825,BK065,2.0,13.11
826,BK023,2.0,8.99
826,BK006,2.0,12.14
826,BK092,1.0,7.91
827,BK181,3.0,6.95
827,BK002,2.0,
828,BK085,,10.61
828,BK112,2.0,11.17
829,BK015,3.0,7.17
829,BK133,2.0,16.75
829,BK011,2.0,16.16
830,BK199,2.0,16.57
830,BK110,1.0,15.83
830,BK155,1.0,11.93
830,BK188,1.0,13.19
830,BK051,1.0,6.32
831,BK173,2.0,7.23
832,BK085,1.0,10.61
832,BK002,3.0,
833,BK167,2.0,12.35
833,BK150,2.0,12.36
834,BK140,1.0,6.95
834,BK163,2.0,14.55
834,BK031,1.0,7.31
835,BK183,3.0,8.61
835,BK141,3.0,10.51
836,BK099,2.0,10.17
836,BK051,2.0,6.32
837,BK173,1.0,7.23
837,BK049,1.0,7.74
837,BK141,1.0,10.51
837,BK135,1.0,7.48
837,BK109,2.0,6.09
838,BK116,3.0,
838,BK094,1.0,12.74
839,BK029,1.0,5.11
840,BK175,1.0,6.71
840,BK160,1.0,13.83
840,BK068,2.0,6.38
840,BK071,3.0,
840,BK193,2.0,12.2
841,BK086,2.0,7.24
841,BK068,3.0,6.38
841,BK184,3.0,17.57
842,BK054,1.0,7.48
842,BK192,1.0,8.51
842,BK180,3.0,17.26
842,BK194,1.0,5.61
843,BK031,1.0,7.31
844,BK031,3.0,7.31
844,BK020,1.0,9.13
845,BK036,3.0,5.31
845,BK013,1.0,8.65
845,BK163,1.0,14.55
845,BK178,3.0,10.97
845,BK124,2.0,8.12
846,BK138,1.0,11.45
846,BK106,2.0,5.99
846,BK120,2.0,7.16
847,BK050,1.0,10.13
848,BK173,3.0,7.23
848,BK080,,8.69
848,BK051,2.0,6.32
848,BK066,3.0,3.99
848,BK114,2.0,8.52
849,BK104,1.0,7.89
849,BK012,3.0,12.47
849,BK097,1.0,5.15
849,BK150,1.0,12.36
850,BK045,2.0,5.91
850,BK048,3.0,7.41
850,BK016,3.0,
851,BK102,3.0,14.48
852,BK063,2.0,6.42
852,BK146,3.0,4.63
852,BK105,3.0,6.6
852,BK086,3.0,7.24
853,BK151,3.0,10.17
853,BK036,1.0,5.31
853,BK099,1.0,10.17
853,BK047,3.0,6.24
854,BK021,1.0,8.29
854,BK080,1.0,8.69
855,BK050,1.0,10.13
855,BK073,2.0,12.38
855,BK124,1.0,8.12
855,BK100,1.0,5.85
855,BK051,,6.32
856,BK093,2.0,10.09
857,BK048,3.0,7.41
857,BK093,3.0,10.09
857,BK088,2.0,7.2
857,BK174,1.0,19.61
858,BK067,2.0,10.97
858,BK200,2.0,
858,BK172,1.0,7.19
859,BK047,3.0,6.24
859,BK186,1.0,3.99
860,BK025,1.0,9.97
860,BK022,1.0,16.47
860,BK105,3.0,6.6
861,BK042,2.0,13.02
861,BK153,3.0,7.17
862,BK103,3.0,8.07
862,BK116,3.0,
862,BK060,1.0,9.28
862,BK043,1.0,6.76
862,BK192,,8.51
863,BK033,2.0,5.9
863,BK139,3.0,15.34
863,BK087,1.0,15.27
863,BK018,3.0,7.08
864,BK115,3.0,
864,BK071,3.0,16.09
864,BK034,1.0,6.58
864,BK156,3.0,8.16
864,BK026,2.0,4.71
865,BK054,3.0,7.48
865,BK160,,13.83
865,BK029,1.0,5.11
865,BK023,2.0,8.99
866,BK127,3.0,10.9
867,BK045,2.0,5.91
867,BK121,2.0,7.09
867,BK150,1.0,12.36
868,BK120,,7.16
868,BK072,1.0,9.08
868,BK087,3.0,15.27
869,BK135,2.0,7.48
869,BK180,,17.26
869,BK130,3.0,6.53
869,BK008,3.0,5.95
869,BK153,2.0,7.17
870,BK117,3.0,5.79
871,BK058,2.0,9.86
871,BK154,2.0,3.99
872,BK168,1.0,11.57
872,BK065,2.0,13.11
872,BK030,2.0,7.34
872,BK016,2.0,
872,BK011,1.0,16.16
873,BK035,2.0,9.92
873,BK175,3.0,6.71
873,BK069,1.0,7.35
873,BK077,2.0,8.26
873,BK002,2.0,
874,BK060,1.0,9.28
874,BK071,2.0,16.09
874,BK092,3.0,7.91
875,BK094,3.0,12.74
875,BK098,2.0,15.3
876,BK024,3.0,
876,BK054,3.0,7.48
876,BK128,2.0,8.29
876,BK164,3.0,7.23
876,BK055,2.0,6.54
877,BK083,3.0,11.28
877,BK173,2.0,7.23
878,BK021,,8.29
879,BK115,3.0,7.92
879,BK152,3.0,
879,BK131,2.0,13.48
879,BK110,3.0,15.83
879,BK124,3.0,8.12
880,BK077,3.0,8.26
880,BK103,3.0,8.07
880,BK190,1.0,12.67
880,BK176,2.0,15.13
881,BK124,2.0,8.12
881,BK021,3.0,8.29
881,BK165,2.0,9.62
881,BK029,3.0,5.11
882,BK013,3.0,8.65
882,BK017,3.0,
882,BK129,2.0,11.76
883,BK062,1.0,6.32
883,BK134,1.0,23.71
883,BK171,3.0,8.59
883,BK107,3.0,14.49
884,BK167,3.0,12.35
885,BK050,3.0,10.13
885,BK178,,
886,BK005,1.0,8.6
886,BK117,2.0,5.79
886,BK139,2.0,15.34
886,BK169,3.0,7.9
886,BK078,1.0,6.71
887,BK008,3.0,5.95
887,BK013,2.0,8.65
888,BK195,3.0,9.7
888,BK005,1.0,8.6
888,BK187,1.0,9.24
888,BK062,1.0,6.32
889,BK154,1.0,3.99
889,BK093,1.0,10.09
890,BK077,2.0,8.26
890,BK138,1.0,11.45
891,BK043,1.0,6.76
891,BK109,2.0,6.09
891,BK170,1.0,13.98
892,BK143,2.0,11.56
892,BK004,3.0,8.04
892,BK080,3.0,8.69
892,BK172,1.0,7.19
892,BK069,2.0,7.35
893,BK043,2.0,6.76
893,BK109,3.0,6.09
893,BK041,1.0,8.97
893,BK148,1.0,6.47
894,BK042,3.0,13.02
895,BK094,3.0,12.74
896,BK018,1.0,7.08
896,BK046,3.0,5.91
896,BK077,3.0,8.26
896,BK105,3.0,6.6
896,BK010,2.0,4.97
897,BK135,3.0,7.48
898,BK179,3.0,10.16
898,BK084,1.0,8.55
899,BK166,1.0,11.34
899,BK002,3.0,
899,BK113,2.0,15.86
899,BK107,2.0,14.49
899,BK175,1.0,6.71
900,BK057,3.0,8.32
900,BK146,1.0,4.63
900,BK113,3.0,15.86
901,BK184,2.0,17.57
901,BK168,3.0,11.57
901,BK067,2.0,10.97
901,BK072,1.0,
901,BK074,3.0,15.18
902,BK200,3.0,11.74
902,BK167,3.0,12.35
902,BK146,3.0,4.63
902,BK169,3.0,7.9
903,BK035,3.0,9.92
903,BK132,1.0,9.48
903,BK033,2.0,5.9
903,BK025,2.0,9.97
904,BK014,1.0,7.53
905,BK182,3.0,6.22
905,BK107,2.0,14.49
905,BK054,3.0,7.48
906,BK003,3.0,9.58
906,BK065,2.0,13.11
906,BK060,2.0,9.28
906,BK103,1.0,8.07
906,BK185,2.0,6.34
907,BK057,3.0,8.32
908,BK151,3.0,10.17
909,BK047,1.0,6.24
909,BK070,3.0,6.3
909,BK102,1.0,14.48
909,BK076,1.0,5.59
909,BK185,3.0,6.34
910,BK116,2.0,
910,BK129,2.0,11.76
911,BK123,2.0,7.28
911,BK034,1.0,6.58
911,BK054,3.0,7.48
911,BK052,3.0,10.26
911,BK106,3.0,5.99
912,BK148,2.0,6.47
913,BK083,2.0,11.28
913,BK121,1.0,7.09
913,BK054,1.0,7.48
913,BK109,3.0,6.09
913,BK172,3.0,7.19
914,BK111,1.0,7.43
914,BK148,2.0,6.47
914,BK019,3.0,14.23
914,BK195,2.0,9.7
915,BK177,3.0,5.73
916,BK123,3.0,7.28
917,BK073,2.0,12.38
917,BK068,2.0,6.38
917,BK032,3.0,13.63
917,BK036,3.0,5.31
917,BK144,2.0,16.51
918,BK179,1.0,10.16
918,BK076,3.0,5.59
918,BK075,3.0,9.63
918,BK008,3.0,5.95
918,BK089,1.0,14.57
919,BK010,1.0,4.97
919,BK101,3.0,7.56
919,BK194,2.0,5.61
919,BK108,1.0,17.63
919,BK092,2.0,7.91
920,BK184,3.0,17.57
920,BK071,1.0,16.09
921,BK104,1.0,7.89
921,BK089,2.0,14.57
921,BK093,2.0,10.09
922,BK172,3.0,7.19
923,BK134,,23.71
923,BK094,2.0,12.74
923,BK044,1.0,7.97
924,BK108,2.0,17.63
924,BK031,3.0,7.31
925,BK140,3.0,6.95
925,BK012,1.0,12.47
925,BK022,1.0,16.47
926,BK162,2.0,
927,BK072,3.0,9.08
928,BK002,3.0,
928,BK137,3.0,8.18
928,BK023,2.0,8.99
929,BK191,1.0,5.96
929,BK199,,16.57
929,BK040,1.0,8.0
930,BK197,3.0,10.91
930,BK107,3.0,14.49
931,BK177,2.0,5.73
931,BK069,3.0,7.35
931,BK040,3.0,8.0
931,BK058,3.0,9.86
932,BK189,1.0,6.02
932,BK056,2.0,9.34
933,BK088,1.0,7.2
934,BK126,3.0,8.86
934,BK067,2.0,10.97
934,BK035,1.0,9.92
934,BK038,2.0,4.64
934,BK056,3.0,9.34
935,BK131,2.0,13.48
935,BK158,2.0,10.58
935,BK173,2.0,7.23
936,BK116,1.0,
936,BK180,3.0,17.26
936,BK090,2.0,5.0
937,BK152,2.0,
938,BK032,2.0,13.63
938,BK183,2.0,8.61
938,BK057,3.0,8.32
938,BK062,1.0,6.32
939,BK087,1.0,15.27
939,BK025,2.0,9.97
939,BK034,3.0,6.58
940,BK126,2.0,8.86
940,BK174,1.0,19.61
941,BK096,1.0,5.79
941,BK160,1.0,13.83
941,BK072,1.0,9.08
941,BK085,2.0,10.61
942,BK026,1.0,4.71
942,BK095,1.0,5.48
943,BK156,,8.16
943,BK062,1.0,6.32
943,BK177,3.0,5.73
943,BK146,,4.63
944,BK023,2.0,8.99
944,BK180,1.0,17.26
944,BK104,2.0,7.89
944,BK111,2.0,7.43
945,BK122,2.0,5.19
945,BK068,1.0,6.38
945,BK125,3.0,5.9
946,BK007,2.0,9.15
946,BK078,2.0,6.71
946,BK093,3.0,10.09
946,BK036,1.0,5.31
946,BK066,3.0,3.99
947,BK034,3.0,6.58
947,BK001,2.0,10.93
947,BK137,1.0,8.18
947,BK158,1.0,10.58
947,BK061,1.0,6.99
948,BK071,1.0,16.09
949,BK190,3.0,12.67
949,BK048,3.0,7.41
949,BK066,2.0,3.99
949,BK011,,16.16
949,BK143,2.0,11.56
950,BK181,3.0,6.95
951,BK166,2.0,11.34
951,BK160,1.0,13.83
951,BK180,3.0,17.26
951,BK174,3.0,19.61
952,BK114,1.0,8.52
952,BK022,1.0,16.47
952,BK111,2.0,7.43
952,BK178,1.0,10.97
952,BK042,1.0,
953,BK020,,9.13
954,BK191,1.0,5.96
955,BK153,2.0,7.17
955,BK052,2.0,10.26
955,BK037,2.0,6.93
956,BK100,2.0,5.85
956,BK011,3.0,16.16
956,BK121,1.0,7.09
957,BK197,2.0,10.91
958,BK185,1.0,6.34
958,BK188,1.0,13.19
959,BK159,3.0,7.27
959,BK184,2.0,17.57
959,BK136,1.0,7.6
959,BK084,2.0,8.55
959,BK196,3.0,14.67
960,BK195,2.0,9.7
960,BK067,3.0,10.97
960,BK072,2.0,9.08
960,BK189,1.0,6.02
960,BK080,3.0,8.69
961,BK001,3.0,10.93
961,BK092,1.0,7.91
961,BK094,2.0,12.74
961,BK083,1.0,11.28
962,BK192,1.0,8.51
962,BK103,3.0,8.07
962,BK168,2.0,11.57
963,BK185,2.0,6.34
964,BK055,2.0,6.54
964,BK042,3.0,13.02
965,BK142,2.0,8.55
965,BK172,2.0,7.19
965,BK008,1.0,5.95
965,BK130,1.0,6.53
965,BK004,1.0,8.04
966,BK156,3.0,8.16
966,BK147,2.0,12.15
966,BK089,2.0,14.57
967,BK147,2.0,12.15
967,BK167,1.0,12.35
968,BK109,3.0,6.09
968,BK120,1.0,7.16
968,BK007,1.0,9.15
969,BK192,1.0,8.51
970,BK011,3.0,
971,BK125,2.0,5.9
971,BK138,1.0,11.45
971,BK038,1.0,4.64
972,BK094,3.0,12.74
972,BK115,3.0,7.92
973,BK155,3.0,11.93
973,BK008,2.0,5.95
973,BK145,3.0,8.2
974,BK156,1.0,8.16
975,BK124,2.0,8.12
975,BK036,3.0,5.31
976,BK035,3.0,9.92
977,BK162,3.0,
977,BK132,3.0,9.48
977,BK145,3.0,8.2
977,BK197,3.0,10.91
977,BK114,2.0,8.52
978,BK100,3.0,5.85
978,BK001,3.0,10.93
978,BK125,2.0,5.9
979,BK005,2.0,8.6
979,BK051,2.0,6.32
979,BK157,3.0,16.53
980,BK169,,7.9
980,BK111,3.0,7.43
980,BK034,1.0,
981,BK131,3.0,13.48
981,BK005,1.0,8.6
981,BK190,2.0,12.67
981,BK092,1.0,7.91
981,BK050,1.0,10.13
982,BK099,3.0,10.17
982,BK090,2.0,5.0
983,BK020,1.0,9.13
983,BK114,1.0,8.52
983,BK139,1.0,15.34
984,BK001,1.0,10.93
985,BK083,2.0,11.28
986,BK143,2.0,11.56
986,BK022,1.0,16.47
986,BK005,3.0,8.6
986,BK111,1.0,7.43
986,BK114,2.0,8.52
987,BK121,3.0,7.09
987,BK132,2.0,9.48
988,BK094,3.0,12.74
988,BK162,3.0,
988,BK051,3.0,6.32
989,BK008,3.0,5.95
989,BK078,2.0,6.71
989,BK079,1.0,7.38
989,BK035,2.0,9.92
990,BK081,2.0,8.55
991,BK017,3.0,
991,BK129,3.0,11.76
991,BK140,3.0,6.95
992,BK056,3.0,9.34
992,BK027,3.0,10.13
993,BK096,2.0,5.79
994,BK118,2.0,14.28
994,BK167,3.0,12.35
994,BK134,1.0,23.71
995,BK081,1.0,8.55
996,BK006,2.0,12.14
997,BK110,2.0,15.83
997,BK179,2.0,10.16
997,BK031,1.0,7.31
997,BK118,1.0,14.28
998,BK018,3.0,7.08
998,BK003,1.0,9.58
999,BK063,1.0,6.42
999,BK085,1.0,10.61
1000,BK126,2.0,8.86
1000,BK122,3.0,5.19
1000,BK066,1.0,3.99
1000,BK091,2.0,7.75
1001,BK139,1.0,15.34
1001,BK062,3.0,6.32
1001,BK174,2.0,19.61
1002,BK114,3.0,8.52
1002,BK153,1.0,7.17
1002,BK193,2.0,12.2
1003,BK016,1.0,
1003,BK071,2.0,16.09
1003,BK120,1.0,7.16
1003,BK186,3.0,3.99
1004,BK167,2.0,12.35
1005,BK200,1.0,11.74
1005,BK102,1.0,14.48
1005,BK159,2.0,7.27
1005,BK183,1.0,8.61
1006,BK061,2.0,6.99
1006,BK028,3.0,7.21
1006,BK133,3.0,16.75
1007,BK167,2.0,12.35
1007,BK020,3.0,9.13
1007,BK117,1.0,5.79
1008,BK023,3.0,8.99
1009,BK167,2.0,12.35
1010,BK096,3.0,5.79
1010,BK038,3.0,4.64
1010,BK132,2.0,9.48
1010,BK029,1.0,5.11
1010,BK128,2.0,8.29
1011,BK056,1.0,9.34
1011,BK136,1.0,7.6
1011,BK024,1.0,
1012,BK039,3.0,
1013,BK156,2.0,8.16
1013,BK018,1.0,7.08
1013,BK133,2.0,16.75
1013,BK032,,13.63
1014,BK073,3.0,12.38
1014,BK016,2.0,
1014,BK133,2.0,16.75
1015,BK198,1.0,6.76
1015,BK194,2.0,5.61
1015,BK171,1.0,
1016,BK105,3.0,6.6
1017,BK101,2.0,7.56
1017,BK145,2.0,8.2
1018,BK016,1.0,
1018,BK151,3.0,10.17
1018,BK028,1.0,7.21
1019,BK130,1.0,6.53
1019,BK167,2.0,
1019,BK109,3.0,6.09
1019,BK199,1.0,16.57
1020,BK182,3.0,6.22
1020,BK010,1.0,4.97
1021,BK105,2.0,6.6
1021,BK071,2.0,16.09
1021,BK200,2.0,11.74
1021,BK057,3.0,8.32
1022,BK073,2.0,12.38
1022,BK040,2.0,8.0
1022,BK060,1.0,9.28
1023,BK058,2.0,9.86
1023,BK087,2.0,15.27
1024,BK145,2.0,8.2
1024,BK166,3.0,11.34
1024,BK175,2.0,6.71
1025,BK067,1.0,10.97
1025,BK076,3.0,5.59
1026,BK087,1.0,15.27
1027,BK131,2.0,13.48
1027,BK157,1.0,16.53
1027,BK017,1.0,
1028,BK113,1.0,15.86
1028,BK106,3.0,5.99
1029,BK199,3.0,16.57
